id,qid1,qid2,answer1,answer2,is_duplicate
918,1837,1838,Dua orang pria bertelanjang kaki sedang bermain di halaman rumput hijau di luar sebuah bangunan dengan orang lain sebagai latar belakangnya.,Dua orang pria bertelanjang kaki di halaman.,1
919,1839,1840,Dua orang pria bertelanjang kaki sedang bermain di halaman rumput hijau di luar sebuah bangunan dengan orang lain sebagai latar belakangnya.,Dua pria bersandal berada di pantai.,0
920,1841,1842,Anak kecil yang tertawa dengan rambut pirang duduk di meja sambil memegang cangkir sippy berwarna hijau.,Anak itu bahagia.,1
921,1843,1844,Anak kecil yang tertawa dengan rambut pirang duduk di meja sambil memegang cangkir sippy berwarna hijau.,Seorang anak sedang mengamuk.,0
922,1845,1846,Seorang anak laki-laki kecil minum susu dan susu itu mengenai seluruh wajah dan mejanya.,anjing memakan tikus,0
923,1847,1848,Seorang anak laki-laki kecil minum susu dan susu itu mengenai seluruh wajah dan mejanya.,anak itu memiliki susu di wajahnya,1
924,1849,1850,Dua anak perempuan pra-remaja mendengarkan musik pada pemutar MP3 dengan headphone.,Mereka adalah perempuan.,1
925,1851,1852,Dua anak perempuan pra-remaja mendengarkan musik pada pemutar MP3 dengan headphone.,Pemutarnya adalah pemutar cd.,0
926,1853,1854,Seorang pria berlari di belakang dogsled yang ditarik oleh empat ekor anjing.,Seorang pria sedang ditarik oleh dirinya sendiri.,0
927,1855,1856,Seorang pria berlari di belakang dogsled yang ditarik oleh empat ekor anjing.,Seorang pria berlari di belakang kereta luncur.,1
928,1857,1858,Balita dengan susu di sekitar mulutnya.,Seorang anak memiliki susu di wajah mereka.,1
929,1859,1860,Balita dengan susu di sekitar mulutnya.,Seorang anak membuat susu berantakan.,1
930,1861,1862,Balita dengan susu di sekitar mulutnya.,Seorang balita dengan jus di sekitar mulutnya.,0
931,1863,1864,Balita dengan susu di sekitar mulutnya.,Balita yang sedang makan susu.,0
932,1865,1866,Balita dengan susu di sekitar mulutnya.,Seorang anak.,1
933,1867,1868,Balita dengan susu di sekitar mulutnya.,Balita yang mengenakan mik,1
934,1869,1870,Balita dengan susu di sekitar mulutnya.,Seorang pria menumpahkan bir di bajunya.,0
935,1871,1872,Balita dengan susu di sekitar mulutnya.,Balita itu memiliki susu di sekitar sudut mulutnya.,1
936,1873,1874,Balita dengan susu di sekitar mulutnya.,Balita itu memiliki es krim di sekitar mulutnya.,0
937,1875,1876,Balita dengan susu di sekitar mulutnya.,Anak itu terawat dengan baik.,0
938,1877,1878,Seorang pria mengenakan pakaian hangat meluncur di belakang empat ekor anjing di salju.,Pria itu sedang berenang bersama anjingnya.,0
939,1879,1880,Seorang pria mengenakan pakaian hangat meluncur di belakang empat ekor anjing di salju.,Pria itu berada di luar kereta luncur.,1
940,1881,1882,Seorang koboi yang sedang mengendarai anak sapi dalam rodeo.,Seorang pria sedang bekerja di kantor dengan laptop.,0
941,1883,1884,Seorang koboi yang sedang mengendarai anak sapi dalam rodeo.,Seseorang sedang tampil.,1
942,1885,1886,Pria memancing di atas lempengan beton.,Para pria tidur di tenda-tenda.,0
943,1887,1888,Pria memancing di atas lempengan beton.,Para pria berada di dekat air.,1
944,1889,1890,Seorang pria yang mengenakan kemeja biru berteriak atau berteriak dengan tangan terangkat ke udara.,Seorang pria membuat keributan.,1
945,1891,1892,Seorang pria yang mengenakan kemeja biru berteriak atau berteriak dengan tangan terangkat ke udara.,Seorang pria santai.,0
946,1893,1894,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",satu orang berenang di air,0
947,1895,1896,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Empat orang duduk di dekat kolam.,0
948,1897,1898,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",satu orang duduk sementara tiga orang berdiri di dekat badan air.,1
949,1899,1900,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Orang-orang berdiri di tangga.,0
950,1901,1902,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Sekelompok orang berada di dalam sebuah bangunan.,0
951,1903,1904,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Trotoarnya sepi dan kosong.,0
952,1905,1906,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Ada orang-orang di trotoar.,1
953,1907,1908,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Orang-orang berada di dekat air.,1
954,1909,1910,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Empat orang berkumpul di dekat air.,1
955,1911,1912,"Empat orang di dekat perairan, satu duduk dan tiga berdiri, sementara dua orang berjalan di trotoar di dekatnya.",Ada orang di luar ruangan.,1
956,1913,1914,Dua gadis kecil berbaring di atas karpet di samping O yang terbuat dari balok kayu.,Dua orang gadis sedang bertengkar bantal.,0
957,1915,1916,Dua gadis kecil berbaring di atas karpet di samping O yang terbuat dari balok kayu.,Dua orang gadis berbaring di samping balok kayu.,1
958,1917,1918,Orang-orang memancing dan berjalan di samping air.,Orang-orang memancing dan berjalan di samping air.,1
959,1919,1920,Orang-orang memancing dan berjalan di samping air.,Orang-orang berenang di dalam air.,0
960,1921,1922,Dua orang yang sedang bermain sepak bola di lapangan hijau kampus.,Mereka sedang makan ikan goreng di atas kapal,0
961,1923,1924,Dua orang yang sedang bermain sepak bola di lapangan hijau kampus.,Ada beberapa orang dalam gambar ini,1
962,1925,1926,Anak-anak sekolah Asia duduk di pundak satu sama lain.,Anak-anak sekolah bersama,1
963,1927,1928,Anak-anak sekolah Asia duduk di pundak satu sama lain.,Pekerja pabrik Asia sedang duduk.,0
964,1929,1930,Seorang pria yang mengenakan sweater merah sedang duduk di bumper mobil sambil memperhatikan orang lain bekerja.,kendaraan lambat pada pemutus kecepatan,0
965,1931,1932,Seorang pria yang mengenakan sweater merah sedang duduk di bumper mobil sambil memperhatikan orang lain bekerja.,ada pemutus kecepatan di jalan yang digunakan orang untuk berhati-hati,1
966,1933,1934,Seorang pria yang mengenakan sweater merah sedang duduk di bumper mobil sambil memperhatikan orang lain bekerja.,orang membuat kecepatan cepat di speed breaker.,0
967,1935,1936,Seorang wanita muda bermain-main di halaman di depan gedung DPR AS.,Seorang wanita muda sedang berpiknik di halaman di depan gedung DPR.,0
968,1937,1938,Seorang wanita muda bermain-main di halaman di depan gedung DPR AS.,Seorang wanita muda bermain di depan gedung DPR.,1
969,1939,1940,seorang pria yang mengenakan kemeja bergaris warna-warni sedang bermain gitar di jalan,Seorang pria memukul seorang anak,0
970,1941,1942,seorang pria yang mengenakan kemeja bergaris warna-warni sedang bermain gitar di jalan,Seorang pria dengan kemeja warna-warni sedang memainkan alat musik.,1
971,1943,1944,Seorang pria yang mengenakan sweater warna-warni dan bergaris-garis memainkan musik di jalan.,Dua ekor ikan mas sedang mengendarai sepeda di atas tumpukan kentang tumbuk raksasa.,0
972,1945,1946,Seorang pria yang mengenakan sweater warna-warni dan bergaris-garis memainkan musik di jalan.,Pria itu sedang memainkan musik pada sebuah alat musik.,1
973,1947,1948,Seorang pria yang mengenakan mantel multi-warna sedang bermain gitar di jalan.,Pria itu bermain gitar,1
974,1949,1950,Seorang pria yang mengenakan mantel multi-warna sedang bermain gitar di jalan.,wanita itu sedang merapikan kukunya,0
975,1951,1952,Pengamen jalanan dengan kemeja warna-warni tampil dengan gitar kecil.,Pengamen jalanan sedang tidur di bangku taman.,0
976,1953,1954,Pengamen jalanan dengan kemeja warna-warni tampil dengan gitar kecil.,Seorang pengamen jalanan mencoba mendapatkan uang tambahan.,1
977,1955,1956,"Dua orang pria sedang mengecat sebuah bangunan, sementara pria ketiga berjalan melewatinya sambil menggunakan ponselnya.",Sebuah bangunan sedang dicat.,1
978,1957,1958,"Dua orang pria sedang mengecat sebuah bangunan, sementara pria ketiga berjalan melewatinya sambil menggunakan ponselnya.",Tidak ada seorang pun yang pernah datang ke bangunan yang tidak dicat dan bobrok ini.,0
979,1959,1960,"Dua pria berada di atas perancah saat mereka mengecat di atas etalase toko, sementara seorang pria di trotoar berdiri di samping mereka sambil berbicara di telepon.",Tiga pria berada di luar.,1
980,1961,1962,"Dua pria berada di atas perancah saat mereka mengecat di atas etalase toko, sementara seorang pria di trotoar berdiri di samping mereka sambil berbicara di telepon.",Tidak ada seorang pun yang menggunakan telepon.,0
981,1963,1964,Sebuah ekskavator biru menggali sebuah palka besar di semen.,seorang anak ada di sana,1
982,1965,1966,Sebuah ekskavator biru menggali sebuah palka besar di semen.,tidak menonton sama sekali,0
983,1967,1968,Seorang pria dengan celana pendek khaki memegang tangan seorang gadis kecil saat dia berjalan di air sungai.,Seorang pria memegang tangan seorang gadis dan berjalan melalui sungai.,1
984,1969,1970,Seorang pria dengan celana pendek khaki memegang tangan seorang gadis kecil saat dia berjalan di air sungai.,Seorang pria dengan celana pendek jean memegang tangan seorang gadis kecil saat dia menerbangkan layang-layang.,0
985,1971,1972,Dua orang wanita berjalan menyusuri jalan setapak tanah sambil membawa beban di atas kepala mereka.,Dua ekor kuda berlari di lapangan.,0
986,1973,1974,Dua orang wanita berjalan menyusuri jalan setapak tanah sambil membawa beban di atas kepala mereka.,Dua orang sedang berjalan menyusuri jalan setapak.,1
987,1975,1976,Seorang pedagang kaki lima di Asia mencoba mendatangkan lebih banyak pelanggan.,Seorang vendor yang mencoba menarik pelanggan.,1
988,1977,1978,Seorang pedagang kaki lima di Asia mencoba mendatangkan lebih banyak pelanggan.,Seorang pria menutup tokonya untuk hari itu.,0
989,1979,1980,Wanita muda di kafe sedang memeriksa ponselnya.,Wanita itu sedang merajut.,0
990,1981,1982,Wanita muda di kafe sedang memeriksa ponselnya.,Seorang wanita berada di dalam.,1
991,1983,1984,Seorang wanita dan seorang anak perempuan sedang bermain di padang dedaunan,Dua orang berada di luar.,1
992,1985,1986,Seorang wanita dan seorang anak perempuan sedang bermain di padang dedaunan,Seorang pria sedang bermain di lapangan.,0
993,1987,1988,dua gadis kecil berjalan di sepanjang dedaunan.,Kedua gadis itu berada di luar.,1
994,1989,1990,dua gadis kecil berjalan di sepanjang dedaunan.,Kedua anak perempuan ini sedang mengendarai sepeda mereka.,0
995,1991,1992,"Seorang gadis yang mengenakan kemeja biru, celana pendek, dan sepatu kets, duduk di bangku di meja bundar, sambil melihat ponselnya.",Gadis itu sedang duduk.,1
996,1993,1994,"Seorang gadis yang mengenakan kemeja biru, celana pendek, dan sepatu kets, duduk di bangku di meja bundar, sambil melihat ponselnya.",Gadis itu mengenakan kemeja hijau.,0
997,1995,1996,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita menggunakan kucing untuk mengambil gambar.,0
998,1997,1998,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang mengendarai sepedanya menyusuri jalur sepeda.,0
999,1999,2000,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang melihat sebuah gambar.,1
1000,2001,2002,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kiri di wajahnya.,Seorang wanita melihat gambar pada kameranya,1
1001,2003,2004,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita melihat ponselnya.,0
1002,2005,2006,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kiri di wajahnya.,Wanita duduk menatap kamera.,1
1003,2007,2008,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Wanita muda duduk di area pribadi.,0
1004,2009,2010,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang melihat kameranya.,1
1005,2011,2012,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita muda sedang menggunakan ponselnya.,0
1006,2013,2014,Wanita muda mengenakan celana pendek hitam dan kemeja biru muda duduk di luar di meja umum sambil melihat gambar di kameranya dengan tangan kirinya di wajahnya.,Seorang wanita di meja mengambil gambar.,1
1007,2015,2016,"Seorang wanita duduk di meja, mengambil gambar.",Wanita itu sedang duduk,1
1008,2017,2018,"Seorang wanita duduk di meja, mengambil gambar.",Wanita itu sedang tidur.,0
1009,2019,2020,Seorang wanita berkemeja biru sedang duduk di meja dan melihat ponselnya.,seorang wanita yang sedang melihat ponselnya,1
1010,2021,2022,Seorang wanita berkemeja biru sedang duduk di meja dan melihat ponselnya.,seorang pria yang melihat keluar jendela,0
1011,2023,2024,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak laki-laki itu mencoba untuk lulus tes ketenangan.,0
1012,2025,2026,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.","Seorang anak laki-laki dengan kemeja triwarna, lengannya terentang ke samping.",1
1013,2027,2028,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak laki-laki itu mengenakan kemeja.,1
1014,2029,2030,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Ia mengenakan kemeja warna-warni,1
1015,2031,2032,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak laki-laki itu tidak mengeluarkan lengannya,0
1016,2033,2034,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Anak itu masih muda.,1
1017,2035,2036,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Seorang anak laki-laki sedang melipat cucian bersih.,0
1018,2037,2038,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Kemeja berwarna biru.,0
1019,2039,2040,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Seorang anak laki-laki dengan kemeja multi-warna memegang lengannya dari sisinya,1
1020,2041,2042,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye yang memegang kedua tangannya dari sisinya.",Seorang gadis berpakaian bikini berjalan dengan anggun melewati sekelompok pria di pantai,0
1021,2043,2044,Anak laki-laki berbaju biru dan kuning berdiri dengan tangan terentang.,Seorang anak laki-laki mengenakan kemeja,1
1022,2045,2046,Anak laki-laki berbaju biru dan kuning berdiri dengan tangan terentang.,Anak laki-laki berbaju biru dan kuning berdiri dengan tangan terentang selebar 40 kaki.,0
1023,2047,2048,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye bermain di luar.",Seorang anak laki-laki berkemeja bermain di luar.,1
1024,2049,2050,"Seorang anak laki-laki berkemeja biru, kuning, dan oranye bermain di luar.",Seorang anak laki-laki berpakaian bermain di dalam ruangan.,0
1025,2051,2052,Seorang anak dengan kemeja berwarna cerah bermain di luar.,Anak itu berada di dalam apartemennya.,0
1026,2053,2054,Seorang anak dengan kemeja berwarna cerah bermain di luar.,Anak itu berada di luar ruangan dengan kemeja berwarna cerah.,1
1027,2055,2056,Seorang anak laki-laki melihat ke bawah dan merentangkan tangannya lebar-lebar,Seorang anak laki-laki sedang mengulurkan tangannya.,1
1028,2057,2058,Seorang anak laki-laki melihat ke bawah dan merentangkan tangannya lebar-lebar,Seorang anak laki-laki menyilangkan tangan di dadanya.,0
1029,2059,2060,Seorang pria yang mengenakan sweater abu-abu berjalan melewati tumpukan dedaunan.,Pria itu sedang mengikuti tes mengemudi.,0
1030,2061,2062,Seorang pria yang mengenakan sweater abu-abu berjalan melewati tumpukan dedaunan.,Pria itu berada di luar.,1
1031,2063,2064,Seorang wanita yang mengenakan kemeja biru dan penutup kepala hijau tersenyum ke arah kamera.,Seorang wanita yang mengenakan gaun.,0
1032,2065,2066,Seorang wanita yang mengenakan kemeja biru dan penutup kepala hijau tersenyum ke arah kamera.,Seorang wanita mengenakan kemeja biru.,1
1033,2067,2068,Pria yang mengenakan banyak medali sedang memperhatikan gadis yang mengenakan atasan bikini kuning.,Seorang pria menari dengan seorang wanita yang mengenakan gaun.,0
1034,2069,2070,Pria yang mengenakan banyak medali sedang memperhatikan gadis yang mengenakan atasan bikini kuning.,Seorang pria yang dihias melihat seorang wanita berpakaian minim.,1
1035,2071,2072,"Seorang pemuda berusia pertengahan dua puluhan menendang kaki kirinya sekitar dua kaki dari tanah yang tertutup dedaunan, dengan aspal beraspal dan tanaman hijau serta pepohonan sebagai latar belakangnya.",dua wanita bermain sepak bola,0
1036,2073,2074,"Seorang pemuda berusia pertengahan dua puluhan menendang kaki kirinya sekitar dua kaki dari tanah yang tertutup dedaunan, dengan aspal beraspal dan tanaman hijau serta pepohonan sebagai latar belakangnya.",seseorang berusia dua puluhan menendang tanah,1
1037,2075,2076,Seorang wanita yang mengenakan jilbab hijau tertawa sementara seorang wanita di latar belakang mendayung perahu.,Seorang pria marah karena penghinaan.,0
1038,2077,2078,Seorang wanita yang mengenakan jilbab hijau tertawa sementara seorang wanita di latar belakang mendayung perahu.,Seorang wanita tertawa sementara yang lain mendayung perahu.,1
1039,2079,2080,Kaum muda bermain dengan lompat tali panjang di jalan.,Orang-orang menangis setelah kalah dalam pertandingan.,0
1040,2081,2082,Kaum muda bermain dengan lompat tali panjang di jalan.,Orang-orang bermain lompat tali.,1
1041,2083,2084,Sekelompok anak bermain lompat tali di jalanan sementara yang lain menonton di latar belakang.,Beberapa anak sedang melompat tali di tengah jalan sementara anak-anak lain menonton,1
1042,2085,2086,Sekelompok anak bermain lompat tali di jalanan sementara yang lain menonton di latar belakang.,Matahari merah cemerlang terbenam di atas pantai yang sepi,0
1043,2087,2088,Wanita Hispanik yang mengenakan kemeja kotak-kotak merah sedang menjahit pakaian.,Wanita yang tidak mengenakan apa pun yang menjahit ibu jarinya.,0
1044,2089,2090,Wanita Hispanik yang mengenakan kemeja kotak-kotak merah sedang menjahit pakaian.,Wanita yang mengenakan kemeja sedang menjahit.,1
1045,2091,2092,Sekelompok gadis muda bermain lompat tali di jalan.,Tidak ada yang bermain lompat tali,0
1046,2093,2094,Sekelompok gadis muda bermain lompat tali di jalan.,Manusia bermain lompat tali,1
1047,2095,2096,Seorang pria dengan setelan cokelat menggunakan telepon umum untuk menelepon.,Semua orang menggunakan ponsel.,0
1048,2097,2098,Seorang pria dengan setelan cokelat menggunakan telepon umum untuk menelepon.,Seseorang sedang menelepon.,1
1049,2099,2100,Beberapa anak sedang bermain lompat tali.,Beberapa anak sedang membaca buku.,0
1050,2101,2102,Beberapa anak sedang bermain lompat tali.,Anak-anak sedang melompat tali.,1
1051,2103,2104,Seekor anjing emas besar mengendus pantat anjing putih,Dua ekor anjing minum dari air mancur.,0
1052,2105,2106,Seekor anjing emas besar mengendus pantat anjing putih,Dua ekor hewan saling mengenal satu sama lain.,1
1053,2107,2108,Seorang pegulat sumo dengan sabuk coklat mendorong pegulat lain dalam sebuah laga.,Dua kickboxer berolahraga di gym.,0
1054,2109,2110,Seorang pegulat sumo dengan sabuk coklat mendorong pegulat lain dalam sebuah laga.,Dua pegulat sumo bersaing dalam sebuah pertandingan.,1
1055,2111,2112,"Dua ekor anjing besar saling menyapa, sementara pemiliknya memperhatikan.",anjing-anjing saling melihat satu sama lain,1
1056,2113,2114,"Dua ekor anjing besar saling menyapa, sementara pemiliknya memperhatikan.",anjing liar sedang bermain,0
1057,2115,2116,"Seorang pria berjaket merah dan hitam, kemeja biru, banyak kalung perak, dan celana jins birunya jatuh ke bawah, memeriksa seorang wanita yang mengenakan jaket kulit hitam, bra kuning, sarung tangan merah muda tanpa jari, dan kacamata hitam.",Seorang anak laki-laki sedang bermain dengan truk mainan.,0
1058,2117,2118,"Seorang pria berjaket merah dan hitam, kemeja biru, banyak kalung perak, dan celana jins birunya jatuh ke bawah, memeriksa seorang wanita yang mengenakan jaket kulit hitam, bra kuning, sarung tangan merah muda tanpa jari, dan kacamata hitam.",Seorang pria mengenakan banyak kalung perak.,1
1059,2119,2120,Wanita dengan sweater hijau dan kacamata hitam tersenyum,Seorang wanita dengan sweater biru sedang menangis.,0
1060,2121,2122,Wanita dengan sweater hijau dan kacamata hitam tersenyum,Seorang wanita dengan sweater hijau memiliki ekspresi bahagia.,1
1061,2123,2124,Seorang wanita berambut hitam mengenakan sweater hijau.,Seorang wanita mengenakan tank top.,0
1062,2125,2126,Seorang wanita berambut hitam mengenakan sweater hijau.,Seorang wanita ada di sana.,1
1063,2127,2128,Seorang wanita yang tersenyum dengan jaket hijau di sebuah pertemuan umum.,Seorang wanita yang bahagia tersenyum,1
1064,2129,2130,Seorang wanita yang tersenyum dengan jaket hijau di sebuah pertemuan umum.,Seorang wanita mengenakan pakaian renang di pantai bersama teman-temannya,0
1065,2131,2132,Seorang wanita berjaket hijau dan berkacamata hitam di luar di tengah keramaian.,Wanita itu tidak berada di dekat siapa pun.,0
1066,2133,2134,Seorang wanita berjaket hijau dan berkacamata hitam di luar di tengah keramaian.,Seorang wanita berada di luar.,1
1067,2135,2136,Seorang wanita dengan kacamata hitam di kepalanya dan kaus hijau tampak di luar kamera.,Seorang wanita mengenakan kaus hijau.,1
1068,2137,2138,Seorang wanita dengan kacamata hitam di kepalanya dan kaus hijau tampak di luar kamera.,Seorang wanita mengenakan kaus merah marun.,0
1069,2139,2140,Seorang pendaki sedang mendaki lereng gunung bersalju.,Seorang pendaki sedang mendaki,1
1070,2141,2142,Seorang pendaki sedang mendaki lereng gunung bersalju.,Seorang pendaki berada di base camp,0
1071,2143,2144,Seorang pria yang mengenakan pakaian salju melompat ke dalam jurang yang tertutup salju.,Seorang pria berada di luar ruangan.,1
1072,2145,2146,Seorang pria yang mengenakan pakaian salju melompat ke dalam jurang yang tertutup salju.,Seorang pria berada di dalam ruangan sambil minum cokelat panas.,0
1073,2147,2148,seseorang yang sendirian melompat di udara dari satu gunung bersalju ke gunung bersalju lainnya.,Seseorang melompat di udara.,1
1074,2149,2150,seseorang yang sendirian melompat di udara dari satu gunung bersalju ke gunung bersalju lainnya.,Seseorang duduk di atas salju.,0
1075,2151,2152,Seorang pria bercelana pendek dan pakaian putih berdiri di dasar tangga yang dibingkai oleh pagar hitam.,Seorang wanita sedang menunggu seseorang yang dibingkai oleh pagar putih.,0
1076,2153,2154,Seorang pria bercelana pendek dan pakaian putih berdiri di dasar tangga yang dibingkai oleh pagar hitam.,Seorang pria berdiri di bagian bawah tangga.,1
1077,2155,2156,Seorang pria melakukan trik di salju.,Tidak ada salju di mana pria itu berada,0
1078,2157,2158,Seorang pria melakukan trik di salju.,Pria itu berada di luar.,1
1079,2159,2160,Dua orang Asia duduk di meja biru di food court.,Orang-orang membeli kacamata hitam.,0
1080,2161,2162,Dua orang Asia duduk di meja biru di food court.,Dua orang duduk bersama.,1
1081,2163,2164,Pasangan India menggendong anak di dekat tepi sungai.,Sepasang suami-istri sedang menggendong seorang anak,1
1082,2165,2166,Pasangan India menggendong anak di dekat tepi sungai.,Sepasang suami-istri sedang tidur bersama bayi mereka di rumah,0
1083,2167,2168,Sekelompok orang yang sedang bermain sepak bola.,sekelompok orang sedang bermain sepak bola,1
1084,2169,2170,Sekelompok orang yang sedang bermain sepak bola.,orang-orang bermain sepak bola Amerika,0
1085,2171,2172,Seorang pemain sepak bola melompat di udara selama pertandingan.,Seorang pemain sepak bola yang terbang melintasi lapangan selama pertandingan.,0
1086,2173,2174,Seorang pemain sepak bola melompat di udara selama pertandingan.,Seorang pemain sepak bola melompat-lompat saat pertandingan sedang berlangsung.,1
1087,2175,2176,Foto aksi tembakan ke gawang dari para pemain sepak bola berseragam merah dan hitam.,seorang pemain hoki memaku hattrick pertamanya,0
1088,2177,2178,Foto aksi tembakan ke gawang dari para pemain sepak bola berseragam merah dan hitam.,seorang pemain memiliki tendangan penalti,1
1089,2179,2180,Tim merah mengetuk bola ke arah gawang dan tim hitam mencoba memblokirnya.,Tim merah dan hitam sedang memainkan sebuah permainan.,1
1090,2181,2182,Tim merah mengetuk bola ke arah gawang dan tim hitam mencoba memblokirnya.,Tim-timnya berwarna biru dan oranye.,0
1091,2183,2184,Enam pemain sepak bola di lapangan dengan pemain berseragam merah di udara dan bola mengudara.,Orang-orang bermain sepak bola.,1
1092,2185,2186,Enam pemain sepak bola di lapangan dengan pemain berseragam merah di udara dan bola di udara.,Enam orang sedang bermain basket.,0
1093,2187,2188,Dua anak kecil yang menunjukkan kebanggaan Amerika mereka dengan gerobak bermotif bintang.,Dua orang dewasa mencampur margarita.,0
1094,2189,2190,Dua anak kecil yang menunjukkan kebanggaan Amerika mereka dengan gerobak bermotif bintang.,Dua orang anak dengan gerobak.,1
1095,2191,2192,"Seorang pria muda dengan rompi berlapis merah memamerkan bermacam-macam liontin perak di lehernya saat ia menyaksikan seorang wanita dengan atasan bikini kuning, jaket hitam, dan sarung tangan tanpa jari merah muda cerah berlalu.",Tidak ada perhiasan.,0
1096,2193,2194,"Seorang pria muda dengan rompi berlapis merah memamerkan bermacam-macam liontin perak di lehernya saat ia menyaksikan seorang wanita dengan atasan bikini kuning, jaket hitam, dan sarung tangan tanpa jari merah muda cerah berlalu.",Seseorang sedang menjelajahi perhiasan.,1
1097,2195,2196,Anak perempuan sedang meniup kupu-kupu.,Gadis itu meniup kupu-kupu.,1
1098,2197,2198,Anak perempuan sedang meniup kupu-kupu.,Gadis itu bersin pada kupu-kupu.,0
1099,2199,2200,Sepasang lansia menari di samping meja di mana seorang anak laki-laki duduk dengan kepala tertunduk.,Seorang pria muda meletakkan kepalanya di atas meja.,1
1100,2201,2202,Sepasang lansia menari di samping meja di mana seorang anak laki-laki duduk dengan kepala tertunduk.,Seorang pemuda sedang memainkan drum.,0
1101,2203,2204,Seorang gadis kecil berdiri di antara banyak semangka besar.,Ada seorang gadis yang berdiri,1
1102,2205,2206,Seorang gadis kecil berdiri di antara banyak semangka besar.,Ada seorang gadis yang duduk di dekat semangka,0
1103,2207,2208,Sepasang lansia menari di depan juke box sementara seorang pria bercelana pendek tidur di meja terdekat,Pasangan tua menari di dekat juke box sementara seorang pria yang mengenakan celana pendek tidur di dekat meja,1
1104,2209,2210,Sepasang lansia menari di depan juke box sementara seorang pria bercelana pendek tidur di meja terdekat,Dua ekor kucing bernyanyi karoake,0
1105,2211,2212,"Sepasang lansia, keduanya mengenakan kemeja putih, menari dan seorang pria muda duduk di meja.",Pasangan ini menari bersama.,1
1106,2213,2214,"Sepasang lansia, keduanya mengenakan kemeja putih, menari dan seorang pria muda duduk di meja.",Pasangan ini duduk bersama sang pria.,0
1107,2215,2216,Seorang anak membungkuk untuk mengambil semangka dari tumpukan besar semangka.,Seseorang berada di dekat semangka.,1
1108,2217,2218,Seorang anak membungkuk untuk mengambil semangka dari tumpukan besar semangka.,"Seorang wanita sendirian, menanam biji semangka di kebun pada musim semi.",0
